movie_id,title,tags
20662,Robin Hood,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey. Action Adventure robinhood archer knight sherwoodforest bowandarrow middleages medieval kingofengland RussellCrowe CateBlanchett MaxvonSydow WilliamHurt MarkStrong OscarIsaac DannyHuston EileenAtkins MarkAddy MatthewMacfadyen KevinDurand ScottGrimes AlanDoyle DouglasHodge LéaSeydoux JonathanZaccaï RobertPugh GerardMcSorley VeliborTopic CiaranFlynn SimonMcBurney MarkLewisJones BronsonWebb DenisMénochet RubyBentall JessicaRaine JohnNicholas RoyHolder DeniseGough LukeEvans ArthurDarvill GianninaFacio RalphIneson JakeCurran RidleyScott"
57158,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug. Adventure Fantasy elves dwarves orcs hobbit dragon wizard swordandsorcery MartinFreeman IanMcKellen RichardArmitage KenStott GrahamMcTavish WilliamKircher JamesNesbitt StephenHunter DeanO'Gorman AidanTurner BenedictCumberbatch LeePace LukeEvans EvangelineLilly OrlandoBloom MikaelPersbrandt ManuBennett StephenFry JohnBell SylvesterMcCoy TerryNotary PeterHambleton CateBlanchett StephenColbert JedBrophy SarahPeirse MaryNesbitt PeggyNesbitt MarkHadlow JohnCallen AdamBrown BenMitchell PeterJackson"
2268,The Golden Compass,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny. Adventure Fantasy england compass experiment lordship uncle polarbear orphan animal basedonyoungadultnovel DakotaBlueRichards NicoleKidman DanielCraig SamElliott EvaGreen FreddieHighmore IanMcKellen BenWalker IanMcShane KristinScottThomas KathyBates JimCarter TomCourtenay ChristopherLee SimonMcBurney JackShepherd MagdaSzubanski DerekJacobi ClareHiggins CharlieRowe StevenLoton MichaelAntoniou MarkMottram HattieMorahan JasonWatkins SamHoare BrianNickels ThomasArnold HelenSoraya ChrisWeitz"
254,King Kong,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady. Adventure Drama Action filmbusiness screenplay showbusiness filmmaking filmproducer exoticisland monster indigenous ship dinosaur NaomiWatts JackBlack AdrienBrody ThomasKretschmann ColinHanks AndySerkis EvanParke JamieBell LoboChan JohnSumner CraigHall KyleChandler WilliamJohnson DavidPittu MarkHadlow GeraldineBrophy DavidDennis PipMushin JimKnobeloch RicHerbert LeeDonahue TomHobbs TirielMora JedBrophy JohnWraight WilliamWallace FrankEdwards CrawfordThomson RichardKavanagh StephenHall JoeFolau ChicLittlewood SamuelTaylor PeterJackson"
597,Titanic,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning. Drama Romance Thriller shipwreck iceberg ship panic titanic oceanliner epic richwoman-poorman love disaster tragiclove classdifferences imax starcrossedlovers steerage salvage richsnob 3d 1910s KateWinslet LeonardoDiCaprio FrancesFisher BillyZane KathyBates GloriaStuart BillPaxton BernardHill DavidWarner VictorGarber JonathanHyde SuzyAmis LewisAbernathy NicholasCascone DannyNucci JasonBarry LewPalter EricBraeden BernardFox EwanStewart IoanGruffudd JonnyPhillips EdwardFletcher ScottG.Anderson MartinEast GregoryCooke AlexandreaOwens SethAdkins MichaelEnsign AnatolyM.Sagalevitch MartinHub MarkLindsayChapman RichardGraham PaulBrightwell RonDonachie CharlotteChatton FannieBrett JenetteGoldstein CamillaOverbyeRoos LindaKerns AmyGaipa MartinJarvis RosalindAyres RochelleRose JonathanEvans-Jones BrianWalsh RockyTaylor CraigKelly LiamTuohy SimonCrane JamesLancaster ElsaRaven ReeceP.ThompsonIII LaramieLandis MarkRafaelTruitt JohnWalcutt TerryForrestal DerekLea RichardAshton SeanNepita BrendanConnolly DavidCronnelly GarthWilton RichardFox NickMeaney KevinOwers MarkCapri MarcCass PaulHerbert EmmettJames ChrisByrne OliverPage JamesGarrett ErikHolland ErikHolland JariKinnunen AndersFalk BarryDennen VernUrich RebeccaKlingler TriciaO'Neil KathleenS.Dunn RomeoFrancis MandanaMarino VanLing BjørnOlsen DanPettersson ShayDuffin GregEllis DianaMorgan KrisAndersson BobbieBates AaronJamesCash AnneFletcher EdmondAlanForsyth AndieHicks ScottHislop StanMazin LisaRatzin JuleneRenee BrianBaines EllieBensinger AlexandraBoyd MikeButters JamesCameron BrunoCampolo ChrisCragnotti KevynCurrie KevinDeLaNoy ThomasFiss GriffinHowell SeanHowse TonyKenny BretAaronKnower GeorgeKostyIII GeorgeKostyJr. GeoffreyC.Kosty GregoryCharlesKosty SeanLawlor JohnLeonhardt MiguelA.Lomelin DonLynch JohnnyMartin RyanMcClurkin MeghanMcLeod MikeO'Neal JulianOros PhilParlapiano JudyPrestininzi StevenQuale OliviaRosewood JohnSlade StephenWolfeSmith R.GernTrowbridge FranciscoVáldez LucieZolcerova JamesCameron"
271110,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies. Adventure Action ScienceFiction civilwar war marvelcomic sequel superhero basedoncomicbook imax aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d ChrisEvans RobertDowneyJr. ScarlettJohansson SebastianStan AnthonyMackie DonCheadle JeremyRenner ChadwickBoseman PaulBettany ElizabethOlsen PaulRudd EmilyVanCamp TomHolland FrankGrillo WilliamHurt DanielBrühl JohnSlattery KerryCondon MartinFreeman MarisaTomei JohnKani HopeDavis GeneFarber FlorenceKasumba AlfreWoodard JimRash StanLee JoeRusso DamionPoitier MichaelA.Cook LaughtonParchment JacksonSpidell YiLong HeidiMoneymaker AaronToney CaleSchultz AnnRusso CornellJohn SvenHönig JoshuaPeck BrentMcGee BeSatrazemis BlairJasin OliBigalke RafaelBanasik DaviddeVries JohnCurran KatieAmess AustinSanders BrettGentile MatthewAnderson AndrewBotchwey ChaseBradfield ErnestCharles HendricksCoates EthanCondon ShenDynes NathanielEllis JariahFerguson EvanFfrench JustinFreeman RalphaelGrand'Pierre JulianGrimes AaronHayes AustinHooper AmiriJones MylesJoseph StephenLewis JacobLudwick D'MahreiMcRae AshwinMudaliar EliOllinger ParkerPape DanielParada JonahRuffin DarrylSampson CameronSardone StanleySellers MilesSelles JacobSung CadenWilkinson KimScar JessicaWalther-Gabory BeniaminoBrogi SilvinaBuchbauer HenryAmadi UgochukwuAni MichaelAnthonyRogers UmarKhan DavidBrown GuyFernandez SophiaRusso AmeliaMorck JuliannaGuill SurelyAlvelo BrianSchaeffer KevinLaRosaJr. AlCerullo FrédéricNorth RaySahetapy AnthonyRusso"
44833,Battleship,"When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential his brother, and his fiancée's father, Admiral Shane, expect of him. Thriller Action Adventure ScienceFiction fight u.s.navy mindreading hongkong soccer scientist fictionalwar naval armada battleship navalcombat jdsmyoko lostcommunication taser buoy communicationsexpert jointchiefsofstaff crashlanding jetfighterpilot navylieutenant permissiontomarry ussjohnpauljones basedonboardgame aftercreditsstinger mightymo ussmissouri TaylorKitsch AlexanderSkarsgård Rihanna BrooklynDecker TadanobuAsano LiamNeeson GregoryD.Gadson HamishLinklater JessePlemons JohnTui JerryFerrara DavidJensen PeterBerg AdamGodley RicoMcClinton JojiYoshida StephenBishop AustinNaulty JamesRawlings DustinJ.Reno RickHoffman GaryGrubbs RamiMalek PeterMacNicol LouisLombardi JordanKirkwood DougPenty CarsonAune JoshPence LloydPitts MichelleArthur NataliaCastellanos LeniIto JackieJohnson KerryCahill NormanVincentMcLafferty DanteJimenez DavenArce RalphRichardson BiuncaLove KyleRussellClements YutakaTakeuchi JohnAWeaver DaneJustman DrewRausch BillStinchcomb PeterBerg"
135397,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond. Action Adventure ScienceFiction Thriller monster dna tyrannosaurusrex velociraptor island sequel suspense disaster escape dinosaur amusementpark animalattack themepark jurassicpark 3d animalhorror ChrisPratt BryceDallasHoward IrrfanKhan VincentD'Onofrio NickRobinson TySimpkins JakeJohnson OmarSy BDWong JudyGreer LaurenLapkus BrianTee KatieMcGrath AndyBuckley EricEdelstein JimmyFallon JamesDuMont MattBurke AnnaTalakkottur ColinTrevorrow CourtneyJ.Clark KellyWashington MatthewCardarople ChadRandall YvonneAngulo ChloePerrin ErikaErica TiffanyForest ColinTrevorrow"
37724,Skyfall,"When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves. Action Adventure Thriller spy secretagent sociopath killer artgallery britishsecretservice istanbulturkey imax uzi boobytrap impersonatingapoliceofficer macao DanielCraig JudiDench JavierBardem RalphFiennes NaomieHarris BéréniceMarlohe AlbertFinney BenWhishaw RoryKinnear OlaRapace HelenMcCrory NicholasWoodeson BillBuckhurst ElizeduToit IanBonar ToniaSotiropoulou WolfBlitzer JensHultén AnthonyO'Donnell JoCameronBrown PeterBasham BenLoyd-Holmes OrionLee YennisCheung SamMendes"
558,Spider-Man 2,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood. Action Adventure Fantasy dualidentity loveofone'slife pizzaboy marvelcomic sequel superhero doctor scientist tentacle death supervillain TobeyMaguire KirstenDunst JamesFranco AlfredMolina RosemaryHarris DonnaMurphy J.K.Simmons DanielGillies DylanBaker WillemDafoe MageinaTovah BruceCampbell StanLee ScottSpiegel JoelMcHale HalSparks DonnellRawlings EmilyDeschanel ElizabethBanks DanielDaeKim AasifMandvi JoeyDiaz VanessaFerlito JoyBryant JohnLandis PhilLaMarr GreggEdelman TedRaimi CliffRobertson ElyaBaskin BillNunn BrentBriscoe ChristineEstabrook JohnPaxton JoanneBaron PeterMcRobbie LouisLombardi MarcJohnJefferies ReedDiamond BrendanPatrickConnor DanCallahan SusiePark BriannaBrown TomCarey DanHicks TimothyPatrickQuill TonyCampisi MollyCheek KellyConnell RoshonFegan TaylorGilbert TimothyJerome ElyseDinh BillE.Rogers AnneBetancourt TriciaPeters TimStorms BillCalvert PeterAllas ChloeDykstra JuliaMax CalvinDean FrankBonsangue AndreM.Johnson PeterCincotti PeytonList SpencerList TroyMetcalf ScottRoss BonnieSomerville WesleyVolcy LouVolpe DavidBoston GarrettWarren MichaelArthur CindyCheung SamRaimi"
68721,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution. Action Adventure ScienceFiction terrorist waronterror tennessee malibu marvelcomic superhero basedoncomicbook tonystark ironman aftercreditsstinger marvelcinematicuniverse mandarin 3d warmachine ironpatriot extremis RobertDowneyJr. GwynethPaltrow DonCheadle GuyPearce RebeccaHall JonFavreau BenKingsley JamesBadgeDale StephanieSzostak PaulBettany WilliamSadler DaleDickey TySimpkins MiguelFerrer WangXue-qi ShaunToub MatthewSterlingNye PatKiernan JoshElliott MeganHenderson ThomasRoberts BillMaher JoanRivers GeorgeKotsiopoulos BronteD'Esposito NoahVisconti AshleyHamilton BrookeJayneTaylor KimDean GlennFoster AnthonyReynolds KendrickCross TomClark BrianSchaeffer JohnEddins SpencerGarrett RockeyDickeyJr. DrewMichaelHershner SarahBurkhardt JanBroberg AndrewLauer NateBynum AndrewLander TomVirtue RoyMcCrerey SerdarKalsin DemetroisHodges BobbyTisdale YvonneZima StanLee AdamPally JamesRackley CullenMoss JakeDewitt RebeccaMader KevinArnold JuanC.Bofill DavidBuglione AdamLytle PaulAndrewO'Connor PhilOrtiz GwendalynBarker SteveWilder LucianaFaulhaber KarinaFlorez MikeMassa MarkKubr Si-FuEricOram NaomiParshin AureliaRiley JohannaYunda WesleyThompson JennaOrtega T.C.Anyachonkeya ChadKurtz CalJohnson CoreyHawkins LindenAshby SarahFarooqui SalaBaker KialButler NickBrandon DanBrown FernandoChien IlramChoi BrycenCounts KianteElam DaneFarwell MarkFichera ColinFollenweider AjaFrary MarkGinther AdrianGonzalez DennisKeiffer SamuelLe TaraMacken WilliamMorts JadeQuon J.C.Robaina MarkosRounthwaite PhilipJSilvera BrianSimpson MarkAaronWagner ChrisGethard NickW.Nicholson MarkRuffalo BridgerZadina ShaneBlack"
12155,Alice in Wonderland,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne. Family Fantasy Adventure basedonnovel fictionalplace queen fantasy aliceinwonderland fantasyworld 3d MiaWasikowska JohnnyDepp AnneHathaway HelenaBonhamCarter CrispinGlover MartonCsokas LindsayDuncan MattLucas GeraldineJames TimPigott-Smith LeoBill FrancesdelaTour MichaelSheen AlanRickman ChristopherLee StephenFry TimothySpall PaulWhitehouse BarbaraWindsor MichaelGough ImeldaStaunton EleanorTomlinson JemmaPowell EleanorGecks RebeccaCrookshank HollyHawkins LucyDavenport JoelSwetow JessicaOyelowo EthanCohn ChrisGrabher BonnieParker SimoneSault DaleMercer CortneyPalm TimBurton"
36668,X-Men: The Last Stand,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto. Adventure Action ScienceFiction Thriller mutant marvelcomic basedoncomicbook superhuman beast cyclops aftercreditsstinger HughJackman HalleBerry IanMcKellen PatrickStewart FamkeJanssen AnnaPaquin KelseyGrammer ShawnAshmore AaronStanford EllenPage RebeccaRomijn JamesMarsden VinnieJones BenFoster DanielCudmore DaniaRamirez CameronBright KenLeung EricDane OmahyraMota MeilingMelançon KeaWong ShaunaKain MichaelMurphy ShohrehAghdashloo JosefSommer BillDuke HaleyRamm CaydenBoyd StanLee AlexFerris OliviaWilliams BrettRatner"
62211,Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends. Animation Family monster dormitory games animation bestfriend university scary aftercreditsstinger BillyCrystal JohnGoodman SteveBuscemi HelenMirren NoahJohnston PeterSohn JoelMurray SeanHayes DaveFoley CharlieDay AlfredMolina TylerLabine NathanFillion AubreyPlaza BobbyMoynihan JuliaSweeney BonnieHunt JohnKrasinski BillHader BethBehrs BobPeterson JohnRatzenberger FrankOz AvaAcres DanScanlon
